cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;6;4;6.29672400
nbody;PARALLEL_BACK_STARPU;65536;2048;5;26;2;7.17394000
cdf_solver;PARALLEL_BACK_STARPU;163840;2048;100;10;1;16.99934900
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;6;4;6.58291500
nbody;PARALLEL_BACK_STARPU;65536;2048;5;26;2;6.89784300
cdf_solver;PARALLEL_BACK_STARPU;163840;2048;100;10;1;16.86481800
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;6;4;6.45811900
nbody;PARALLEL_BACK_STARPU;65536;2048;5;26;2;7.10555900
cdf_solver;PARALLEL_BACK_STARPU;163840;2048;100;10;1;16.97981200
cdf_solver;PARALLEL_BACK_STARPU;131072;2048;100;6;4;6.50756200
nbody;PARALLEL_BACK_STARPU;65536;2048;5;26;2;7.30239500
cdf_solver;PARALLEL_BACK_STARPU;163840;2048;100;10;1;16.85381200
